"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988","Alberta","2016A000248","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783337","10.6","9319","","","","0"
"1988","Alberta","2016A000248","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783338","10.7","2015","","","","0"
"1988","Alberta","2016A000248","Gross mixed income","Dollars","81","millions","6","v62783339","10.8","8771","","","","0"
"1988","Alberta","2016A000248","Net mixed income","Dollars","81","millions","6","v62783340","10.9","6631","","","","0"
"1988","Alberta","2016A000248","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783341","10.10","2140","","","","0"
"1988","Alberta","2016A000248","Taxes less subsidies on production","Dollars","81","millions","6","v62783342","10.11","2270","","","","0"
"1988","Alberta","2016A000248","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783343","10.12","1989","","","","0"
"1988","Alberta","2016A000248","Statistical discrepancy","Dollars","81","millions","6","v62783344","10.13","-476","","","","0"
"1988","Alberta","2016A000248","Gross domestic product at market prices","Dollars","81","millions","6","v62783345","10.14","65518","","","","0"
"1988","British Columbia","2016A000259","Compensation of employees","Dollars","81","millions","6","v62783346","11.1","36110","","","","0"
"1988","British Columbia","2016A000259","Wages and salaries","Dollars","81","millions","6","v62783347","11.2","32795","","","","0"
"1988","British Columbia","2016A000259","Employers' social contributions","Dollars","81","millions","6","v62783348","11.3","3315","","","","0"
"1988","British Columbia","2016A000259","Gross operating surplus","Dollars","81","millions","6","v62783349","11.4","15750","","","","0"
"1988","British Columbia","2016A000259","Net operating surplus: corporations","Dollars","81","millions","6","v62783350","11.5","7807","","","","0"
"1988","British Columbia","2016A000259","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783351","11.6","6161","","","","0"
"1988","British Columbia","2016A000259","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783352","11.7","1782","","","","0"
"1988","British Columbia","2016A000259","Gross mixed income","Dollars","81","millions","6","v62783353","11.8","11259","","","","0"
"1988","British Columbia","2016A000259","Net mixed income","Dollars","81","millions","6","v62783354","11.9","8903","","","","0"
"1988","British Columbia","2016A000259","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783355","11.10","2356","","","","0"
"1988","British Columbia","2016A000259","Taxes less subsidies on production","Dollars","81","millions","6","v62783356","11.11","2726","","","","0"
"1988","British Columbia","2016A000259","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783357","11.12","5568","","","","0"
"1988","British Columbia","2016A000259","Statistical discrepancy","Dollars","81","millions","6","v62783358","11.13","682","","","","0"
"1988","British Columbia","2016A000259","Gross domestic product at market prices","Dollars","81","millions","6","v62783359","11.14","72095","","","","0"
"1988","Yukon","2016A000260","Compensation of employees","Dollars","81","millions","6","v62783360","12.1","429","","","","0"
"1988","Yukon","2016A000260","Wages and salaries","Dollars","81","millions","6","v62783361","12.2","399","","","","0"
"1988","Yukon","2016A000260","Employers' social contributions","Dollars","81","millions","6","v62783362","12.3","30","","","","0"
"1988","Yukon","2016A000260","Gross operating surplus","Dollars","81","millions","6","v62783363","12.4","435","","","","0"
"1988","Yukon","2016A000260","Net operating surplus: corporations","Dollars","81","millions","6","v62783364","12.5","256","","","","0"
"1988","Yukon","2016A000260","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783365","12.6","110","","","","0"
"1988","Yukon","2016A000260","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783366","12.7","69","","","","0"
"1988","Yukon","2016A000260","Gross mixed income","Dollars","81","millions","6","v62783367","12.8","78","","","","0"
"1988","Yukon","2016A000260","Net mixed income","Dollars","81","millions","6","v62783368","12.9","60","","","","0"
"1988","Yukon","2016A000260","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783369","12.10","18","","","","0"
"1988","Yukon","2016A000260","Taxes less subsidies on production","Dollars","81","millions","6","v62783370","12.11","16","","","","0"
"1988","Yukon","2016A000260","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783371","12.12","30","","","","0"
"1988","Yukon","2016A000260","Statistical discrepancy","Dollars","81","millions","6","v62783372","12.13","17","","","","0"
"1988","Yukon","2016A000260","Gross domestic product at market prices","Dollars","81","millions","6","v62783373","12.14","1006","","","","0"
"1988","Northwest Territories including Nunavut","","Compensation of employees","Dollars","81","millions","6","v79441612","16.1","957","","","","0"
"1988","Northwest Territories including Nunavut","","Wages and salaries","Dollars","81","millions","6","v79441613","16.2","894","","","","0"
"1988","Northwest Territories including Nunavut","","Employers' social contributions","Dollars","81","millions","6","v79441614","16.3","63","","","","0"
"1988","Northwest Territories including Nunavut","","Gross operating surplus","Dollars","81","millions","6","v79441615","16.4","840","","","","0"
"1988","Northwest Territories including Nunavut","","Net operating surplus: corporations","Dollars","81","millions","6","v79441616","16.5","-270","","","","0"
"1988","Northwest Territories including Nunavut","","Consumption of fixed capital: corporations","Dollars","81","millions","6","v79441617","16.6","985","","","","0"
"1988","Northwest Territories including Nunavut","","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v79441618","16.7","125","","","","0"
"1988","Northwest Territories including Nunavut","","Gross mixed income","Dollars","81","millions","6","v79441619","16.8","145","","","","0"
"1988","Northwest Territories including Nunavut","","Net mixed income","Dollars","81","millions","6","v79441620","16.9","118","","","","0"
"1988","Northwest Territories including Nunavut","","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v79441621","16.10","27","","","","0"
"1988","Northwest Territories including Nunavut","","Taxes less subsidies on production","Dollars","81","millions","6","v79441622","16.11","27","","","","0"
"1988","Northwest Territories including Nunavut","","Taxes less subsidies on products and imports","Dollars","81","millions","6","v79441623","16.12","48","","","","0"
"1988","Northwest Territories including Nunavut","","Statistical discrepancy","Dollars","81","millions","6","v79441624","16.13","62","","","","0"
"1988","Northwest Territories including Nunavut","","Gross domestic product at market prices","Dollars","81","millions","6","v79441625","16.14","2079","","","","0"
"1988","Northwest Territories","2016A000261","Compensation of employees","Dollars","81","millions","6","v62783374","13.1","","..","","","0"
"1988","Northwest Territories","2016A000261","Wages and salaries","Dollars","81","millions","6","v62783375","13.2","","..","","","0"
"1988","Northwest Territories","2016A000261","Employers' social contributions","Dollars","81","millions","6","v62783376","13.3","","..","","","0"
"1988","Northwest Territories","2016A000261","Gross operating surplus","Dollars","81","millions","6","v62783377","13.4","","..","","","0"
"1988","Northwest Territories","2016A000261","Net operating surplus: corporations","Dollars","81","millions","6","v62783378","13.5","","..","","","0"
"1988","Northwest Territories","2016A000261","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783379","13.6","","..","","","0"
"1988","Northwest Territories","2016A000261","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783380","13.7","","..","","","0"
"1988","Northwest Territories","2016A000261","Gross mixed income","Dollars","81","millions","6","v62783381","13.8","","..","","","0"
"1988","Northwest Territories","2016A000261","Net mixed income","Dollars","81","millions","6","v62783382","13.9","","..","","","0"
"1988","Northwest Territories","2016A000261","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783383","13.10","","..","","","0"
"1988","Northwest Territories","2016A000261","Taxes less subsidies on production","Dollars","81","millions","6","v62783384","13.11","","..","","","0"
"1988","Northwest Territories","2016A000261","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783385","13.12","","..","","","0"
"1988","Northwest Territories","2016A000261","Statistical discrepancy","Dollars","81","millions","6","v62783386","13.13","","..","","","0"
"1988","Northwest Territories","2016A000261","Gross domestic product at market prices","Dollars","81","millions","6","v62783387","13.14","","..","","","0"
"1988","Nunavut","2016A000262","Compensation of employees","Dollars","81","millions","6","v62783388","14.1","","..","","","0"
"1988","Nunavut","2016A000262","Wages and salaries","Dollars","81","millions","6","v62783389","14.2","","..","","","0"
"1988","Nunavut","2016A000262","Employers' social contributions","Dollars","81","millions","6","v62783390","14.3","","..","","","0"
"1988","Nunavut","2016A000262","Gross operating surplus","Dollars","81","millions","6","v62783391","14.4","","..","","","0"
"1988","Nunavut","2016A000262","Net operating surplus: corporations","Dollars","81","millions","6","v62783392","14.5","","..","","","0"
"1988","Nunavut","2016A000262","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783393","14.6","","..","","","0"
"1988","Nunavut","2016A000262","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783394","14.7","","..","","","0"
"1988","Nunavut","2016A000262","Gross mixed income","Dollars","81","millions","6","v62783395","14.8","","..","","","0"
"1988","Nunavut","2016A000262","Net mixed income","Dollars","81","millions","6","v62783396","14.9","","..","","","0"
"1988","Nunavut","2016A000262","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783397","14.10","","..","","","0"
"1988","Nunavut","2016A000262","Taxes less subsidies on production","Dollars","81","millions","6","v62783398","14.11","","..","","","0"
